격자순번,격자100m,위도,경도,실제값,예측값,시계열예측값
4881,다바862076,36.26601584,127.3469229,0,0,0.7435616
4882,다바862077,36.26691739,127.3469211,0,0,0.6852212
4883,다바862078,36.26781894,127.3469193,0,0,0.8630041
4884,다바862079,36.26872049,127.3469176,0,0,0.8655487
4885,다바862080,36.26962204,127.3469158,0,0,0.86552304
4886,다바862081,36.27052359,127.3469141,0,0,0.8389788
4887,다바862082,36.27142514,127.3469123,0,0,0.86300963
4888,다바862083,36.27232669,127.3469105,0,0,0.00065559
4889,다바862084,36.27322824,127.3469088,0,0,0.8587276
4890,다바862085,36.27412979,127.346907,0,0,0.67731035
4891,다바862086,36.27503134,127.3469053,0,0,0.00065559
4892,다바862087,36.27593289,127.3469035,0,0,0.86507964
4893,다바862088,36.27683444,127.3469017,0,0,0.86503595
4894,다바862089,36.27773599,127.3469,0,0,0.87602335
4895,다바862090,36.27863754,127.3468982,1,0,0.87601453
4896,다바862091,36.27953909,127.3468965,0,0,0.8655866
4897,다바862092,36.28044064,127.3468947,0,0,0.8656541
4898,다바862093,36.28134219,127.3468929,0,0,0.84562194
4899,다바862094,36.28224374,127.3468912,0,0,0.85283303
4900,다바862095,36.28314528,127.3468894,0,0,0.8660934
4901,다바862096,36.28404683,127.3468877,0,0,0.86551505
4902,다바862097,36.28494838,127.3468859,0,0,0.8655991
4903,다바862098,36.28584993,127.3468841,0,0,0.00065559
4904,다바862099,36.28675148,127.3468824,0,0,0.00065559
4905,다바862100,36.28765303,127.3468806,0,0,0.00065559
4906,다바862101,36.28855457,127.3468789,0,0,0.00065559
4907,다바862102,36.28945612,127.3468771,0,0,0.00065559
4908,다바862103,36.29035767,127.3468753,0,0,0.692484
4909,다바862104,36.29125922,127.3468736,0,0,0.8618
4910,다바862105,36.29216076,127.3468718,0,0,0.86341476
4911,다바862106,36.29306231,127.34687,0,0,0.8610118
4912,다바862107,36.29396386,127.3468683,0,0,0.00065559
4913,다바862108,36.2948654,127.3468665,0,0,0.8641767
4914,다바862109,36.29576695,127.3468648,0,0,0.8658285
4915,다바862110,36.2966685,127.346863,0,0,0.8656411
4916,다바862111,36.29757004,127.3468612,0,0,0.8651222
4917,다바862112,36.29847159,127.3468595,1,0,0.8760155
4918,다바862113,36.29937314,127.3468577,1,0,0.8760127
4919,다바862114,36.30027468,127.3468559,0,0,0.8640692
4920,다바862115,36.30117623,127.3468542,0,0,0.86055493
4921,다바862116,36.30207777,127.3468524,0,0,0.86048794
4922,다바862117,36.30297932,127.3468507,0,0,0.860164
4923,다바862118,36.30388086,127.3468489,1,0,0.85915166
4924,다바862119,36.30478241,127.3468471,1,0,0.86363363
4925,다바862120,36.30568395,127.3468454,0,0,0.00065559
4926,다바862121,36.3065855,127.3468436,1,0,0.8760178
4927,다바862122,36.30748704,127.3468418,0,0,0.861599
4928,다바862123,36.30838859,127.3468401,0,0,0.86175895
4929,다바862124,36.30929013,127.3468383,0,0,0.86143965
4930,다바862125,36.31019168,127.3468366,0,0,0.00065559
4931,다바862126,36.31109322,127.3468348,0,0,0.00065559
4932,다바862127,36.31199477,127.346833,1,0,0.8021667
4933,다바862128,36.31289631,127.3468313,0,0,0.00065559
4934,다바862129,36.31379785,127.3468295,1,0,0.8605391
4935,다바862130,36.3146994,127.3468277,1,0,0.77387434
4936,다바862131,36.31560094,127.346826,0,0,0.86502546
4937,다바862132,36.31650249,127.3468242,1,0,0.8231461
4938,다바862133,36.31740403,127.3468224,0,0,0.8593637
4939,다바862134,36.31830557,127.3468207,1,0,0.860384
4940,다바862135,36.31920711,127.3468189,1,0,0.7732203
4941,다바862136,36.32010866,127.3468172,1,0,0.78194314
4942,다바862137,36.3210102,127.3468154,1,0,0.7925258
4943,다바862138,36.32191174,127.3468136,1,0,0.79419494
4944,다바862139,36.32281329,127.3468119,1,0,0.79466385
4945,다바862140,36.32371483,127.3468101,1,0,0.8759968
4946,다바862141,36.32461637,127.3468083,1,0,0.8760023
4947,다바862142,36.32551791,127.3468066,1,0,0.8760014
4948,다바862143,36.32641945,127.3468048,1,0,0.8760079
4949,다바862144,36.327321,127.346803,0,0,0.86114794
4950,다바862145,36.32822254,127.3468013,0,0,0.00065559
4951,다바862146,36.32912408,127.3467995,0,0,0.00065559
4952,다바862147,36.33002562,127.3467977,0,0,0.77883035
4953,다바862148,36.33092716,127.346796,0,0,0.86345243
4954,다바862149,36.3318287,127.3467942,0,0,0.00065559
4955,다바863010,36.20651459,127.3481513,0,0,0.00065559
4956,다바863011,36.20741615,127.3481495,0,0,0.00065559
4957,다바863012,36.20831771,127.3481478,0,0,0.00065559
4958,다바863013,36.20921927,127.348146,0,0,0.00065559
4959,다바863014,36.21012083,127.3481443,0,0,0.00065559
4960,다바863015,36.21102239,127.3481426,0,0,0.00065559
4961,다바863016,36.21192395,127.3481408,0,0,0.8629196
4962,다바863017,36.21282551,127.3481391,0,0,0.00065559
4963,다바863018,36.21372707,127.3481373,0,0,0.8651651
4964,다바863019,36.21462862,127.3481356,0,0,0.8760165
4965,다바863020,36.21553018,127.3481338,0,0,0.00065559
4966,다바863021,36.21643174,127.3481321,0,0,0.00065559
4967,다바863022,36.2173333,127.3481304,0,0,0.00065559
4968,다바863023,36.21823486,127.3481286,0,0,0.00065559
4969,다바863024,36.21913642,127.3481269,0,0,0.00065559
4970,다바863025,36.22003798,127.3481251,0,0,0.00065559
4971,다바863026,36.22093953,127.3481234,0,0,0.00065559
4972,다바863027,36.22184109,127.3481216,0,0,0.00065559
4973,다바863028,36.22274265,127.3481199,0,0,0.00065559
4974,다바863029,36.22364421,127.3481182,0,0,0.00065559
4975,다바863030,36.22454576,127.3481164,0,0,0.00065559
4976,다바863031,36.22544732,127.3481147,0,0,0.010841062
4977,다바863032,36.22634888,127.3481129,0,0,0.00065559
4978,다바863033,36.22725044,127.3481112,0,0,0.86513567
4979,다바863034,36.22815199,127.3481094,0,0,0.00065559
4980,다바863035,36.22905355,127.3481077,0,0,0.00065559
4981,다바863036,36.22995511,127.348106,0,0,0.00065559
4982,다바863037,36.23085666,127.3481042,0,0,0.865727
4983,다바863038,36.23175822,127.3481025,0,0,0.86516196
4984,다바863039,36.23265977,127.3481007,0,0,0.8760211
4985,다바863040,36.23356133,127.348099,0,0,0.83300304
4986,다바863041,36.23446289,127.3480972,0,0,0.00065559
4987,다바863042,36.23536444,127.3480955,0,0,0.8654709
4988,다바863043,36.236266,127.3480937,0,0,0.00065559
4989,다바863044,36.23716755,127.348092,0,0,0.86564505
4990,다바863045,36.23806911,127.3480903,0,0,0.86523515
4991,다바863046,36.23897066,127.3480885,1,0,0.8760209
4992,다바863047,36.23987222,127.3480868,0,0,0.8760212
4993,다바863048,36.24077377,127.348085,0,0,0.86551964
4994,다바863049,36.24167533,127.3480833,0,0,0.86735874
4995,다바863050,36.24257688,127.3480815,0,0,0.00065559
4996,다바863051,36.24347844,127.3480798,0,0,0.8760272
4997,다바863052,36.24437999,127.348078,0,0,0.86572367
4998,다바863053,36.24528155,127.3480763,0,0,0.86581624
4999,다바863054,36.2461831,127.3480746,0,0,0.86534894
5000,다바863055,36.24708466,127.3480728,0,0,0.87601113
5001,다바863056,36.24798621,127.3480711,1,0,0.87602246
5002,다바863057,36.24888776,127.3480693,0,0,0.00065559
5003,다바863058,36.24978932,127.3480676,0,0,0.00065559
5004,다바863059,36.25069087,127.3480658,0,0,0.8650256
5005,다바863060,36.25159242,127.3480641,0,0,0.86339176
5006,다바863061,36.25249398,127.3480623,0,0,0.87602264
5007,다바863062,36.25339553,127.3480606,0,0,0.00065559
5008,다바863063,36.25429708,127.3480588,0,0,0.00065559
5009,다바863064,36.25519864,127.3480571,0,0,0.00065559
5010,다바863065,36.25610019,127.3480554,0,0,0.00065559
5011,다바863066,36.25700174,127.3480536,0,0,0.865758
5012,다바863067,36.25790329,127.3480519,0,0,0.8655198
5013,다바863068,36.25880485,127.3480501,0,0,0.87602395
5014,다바863069,36.2597064,127.3480484,0,0,0.87602055
5015,다바863070,36.26060795,127.3480466,0,0,0.87602335
5016,다바863071,36.2615095,127.3480449,0,0,0.8644903
5017,다바863072,36.26241105,127.3480431,0,0,0.86477894
5018,다바863073,36.26331261,127.3480414,0,0,0.00065559
5019,다바863074,36.26421416,127.3480396,0,0,0.8451655
5020,다바863075,36.26511571,127.3480379,0,0,0.6859165
5021,다바863076,36.26601726,127.3480361,0,0,0.00065559
5022,다바863077,36.26691881,127.3480344,0,0,0.00065559
5023,다바863078,36.26782036,127.3480327,0,0,0.68460304
5024,다바863079,36.26872191,127.3480309,0,0,0.00065559
5025,다바863080,36.26962346,127.3480292,0,0,0.86553717
5026,다바863081,36.27052501,127.3480274,0,0,0.8637297
5027,다바863082,36.27142656,127.3480257,0,0,0.00065559
5028,다바863083,36.27232811,127.3480239,0,0,0.00065559
5029,다바863084,36.27322966,127.3480222,0,0,0.8657481
5030,다바863085,36.27413121,127.3480204,0,0,0.8519446
5031,다바863086,36.27503276,127.3480187,0,0,0.68767303
5032,다바863087,36.27593431,127.3480169,0,0,0.8647113
5033,다바863088,36.27683586,127.3480152,0,0,0.87601405
5034,다바863089,36.27773741,127.3480134,0,0,0.67985845
5035,다바863090,36.27863896,127.3480117,0,0,0.8650113
5036,다바863091,36.27954051,127.3480099,0,0,0.86542493
5037,다바863092,36.28044206,127.3480082,0,0,0.86780655
5038,다바863093,36.28134361,127.3480064,0,0,0.8049708
5039,다바863094,36.28224516,127.3480047,0,0,0.86636424
5040,다바863095,36.28314671,127.3480029,0,0,0.8658632
5041,다바863096,36.28404825,127.3480012,0,0,0.8651744
5042,다바863097,36.2849498,127.3479995,0,0,0.86571217
5043,다바863098,36.28585135,127.3479977,0,0,0.8653356
5044,다바863099,36.2867529,127.347996,0,0,0.000767563
5045,다바863100,36.28765445,127.3479942,0,0,0.00065559
5046,다바863101,36.28855599,127.3479925,0,0,0.00065559
5047,다바863102,36.28945754,127.3479907,0,0,0.8658763
5048,다바863103,36.29035909,127.347989,0,0,0.8627331
5049,다바863104,36.29126064,127.3479872,0,0,0.8625269
5050,다바863105,36.29216218,127.3479855,0,0,0.00065559
5051,다바863106,36.29306373,127.3479837,0,0,0.86473125
5052,다바863107,36.29396528,127.347982,0,0,0.00065559
5053,다바863108,36.29486682,127.3479802,0,0,0.00065559
5054,다바863109,36.29576837,127.3479785,0,0,0.00065559
5055,다바863110,36.29666992,127.3479767,0,0,0.00065559
5056,다바863111,36.29757146,127.347975,0,0,0.00073017
5057,다바863112,36.29847301,127.3479732,0,0,0.00065559
5058,다바863113,36.29937456,127.3479715,0,0,0.8622484
5059,다바863114,36.3002761,127.3479697,0,0,0.86243725
5060,다바863115,36.30117765,127.347968,0,0,0.86180764
5061,다바863116,36.30207919,127.3479662,0,0,0.8605519
5062,다바863117,36.30298074,127.3479645,0,0,0.8602453
5063,다바863118,36.30388229,127.3479627,1,0,0.85926265
5064,다바863119,36.30478383,127.347961,1,0,0.8760231
5065,다바863120,36.30568538,127.3479592,0,0,0.00065559
5066,다바863121,36.30658692,127.3479575,1,0,0.8760105
5067,다바863122,36.30748847,127.3479557,1,0,0.87601405
5068,다바863123,36.30839001,127.347954,1,0,0.8760105
5069,다바863124,36.30929156,127.3479522,1,0,0.8109252
5070,다바863125,36.3101931,127.3479505,1,0,0.77538615
5071,다바863126,36.31109464,127.3479487,0,0,0.8609952
5072,다바863127,36.31199619,127.347947,0,0,0.69621795
5073,다바863128,36.31289773,127.3479452,1,0,0.8675405
5074,다바863129,36.31379928,127.3479435,1,0,0.86198956
5075,다바863130,36.31470082,127.3479417,1,0,0.754044
5076,다바863131,36.31560236,127.34794,1,0,0.80680233
5077,다바863132,36.31650391,127.3479382,1,0,0.7986856
5078,다바863133,36.31740545,127.3479365,0,0,0.00065559
5079,다바863134,36.31830699,127.3479347,0,0,0.001044089
5080,다바863135,36.31920854,127.347933,0,0,0.7014638
5081,다바863136,36.32011008,127.3479312,0,0,0.8665269
5082,다바863137,36.32101162,127.3479295,0,0,0.5561245
5083,다바863138,36.32191317,127.3479277,0,0,0.00065559
5084,다바863139,36.32281471,127.347926,0,0,0.6852316
5085,다바863140,36.32371625,127.3479242,1,0,0.8760016
5086,다바863141,36.32461779,127.3479225,1,0,0.8760017
5087,다바863142,36.32551934,127.3479207,1,0,0.8759877
5088,다바863143,36.32642088,127.3479189,1,0,0.87600994
5089,다바863144,36.32732242,127.3479172,1,0,0.8760137
5090,다바863145,36.32822396,127.3479154,0,0,0.87067455
5091,다바863146,36.3291255,127.3479137,0,0,0.85942936
5092,다바863147,36.33002704,127.3479119,0,0,0.017998034
5093,다바863148,36.33092859,127.3479102,0,0,0.68581575
5094,다바863149,36.33183013,127.3479084,0,0,0.000658172
5095,다바864011,36.20741756,127.349262,0,0,0.00065559
5096,다바864012,36.20831912,127.3492602,0,0,0.00065559
5097,다바864013,36.20922067,127.3492585,0,0,0.00065559
5098,다바864014,36.21012223,127.3492568,0,0,0.00065559
5099,다바864015,36.21102379,127.3492551,0,0,0.00065559
5100,다바864016,36.21192535,127.3492533,0,0,0.00065559
5101,다바864017,36.21282691,127.3492516,0,0,0.00065559
5102,다바864018,36.21372847,127.3492499,0,0,0.8645499
5103,다바864019,36.21463003,127.3492481,0,0,0.86561364
5104,다바864020,36.21553159,127.3492464,0,0,0.00065559
5105,다바864021,36.21643315,127.3492447,0,0,0.00065559
5106,다바864022,36.21733471,127.3492429,0,0,0.00065559
5107,다바864023,36.21823627,127.3492412,0,0,0.00065559
5108,다바864024,36.21913782,127.3492395,0,0,0.00065559
5109,다바864025,36.22003938,127.3492378,0,0,0.00065559
5110,다바864026,36.22094094,127.349236,0,0,0.00065559
5111,다바864027,36.2218425,127.3492343,0,0,0.00065559
5112,다바864028,36.22274406,127.3492326,0,0,0.00065559
5113,다바864029,36.22364561,127.3492308,0,0,0.00065559
5114,다바864030,36.22454717,127.3492291,0,0,0.00065559
5115,다바864031,36.22544873,127.3492274,0,0,0.8659477
5116,다바864032,36.22635029,127.3492256,0,0,0.00065559
5117,다바864033,36.22725184,127.3492239,0,0,0.00065559
5118,다바864034,36.2281534,127.3492222,0,0,0.00065559
5119,다바864035,36.22905496,127.3492205,0,0,0.8660498
5120,다바864036,36.22995651,127.3492187,0,0,0.68379074
5121,다바864037,36.23085807,127.349217,0,0,0.8760201
5122,다바864038,36.23175963,127.3492153,0,0,0.8760127
5123,다바864039,36.23266118,127.3492135,0,0,0.7469013
5124,다바864040,36.23356274,127.3492118,0,0,0.8258354
5125,다바864041,36.23446429,127.3492101,0,0,0.00065559
5126,다바864042,36.23536585,127.3492083,0,0,0.677918
5127,다바864043,36.23626741,127.3492066,0,0,0.00065559
5128,다바864044,36.23716896,127.3492049,0,0,0.7712219
5129,다바864045,36.23807052,127.3492031,0,0,0.8342779
5130,다바864046,36.23897207,127.3492014,0,0,0.8652724
5131,다바864047,36.23987363,127.3491997,0,0,0.8760259
5132,다바864048,36.24077518,127.349198,0,0,0.8662755
5133,다바864049,36.24167674,127.3491962,0,0,0.86566776
5134,다바864050,36.24257829,127.3491945,0,0,0.86567444
5135,다바864051,36.24347985,127.3491928,0,0,0.86518884
5136,다바864052,36.2443814,127.349191,0,0,0.86600775
5137,다바864053,36.24528296,127.3491893,0,0,0.86555225
5138,다바864054,36.24618451,127.3491876,0,0,0.8656506
5139,다바864055,36.24708606,127.3491858,0,0,0.8660098
5140,다바864056,36.24798762,127.3491841,0,0,0.86588186
5141,다바864057,36.24888917,127.3491824,0,0,0.8608266
5142,다바864058,36.24979073,127.3491806,0,0,0.69043386
5143,다바864059,36.25069228,127.3491789,0,0,0.00065559
5144,다바864060,36.25159383,127.3491772,0,0,0.87602586
5145,다바864061,36.25249539,127.3491754,0,0,0.86487925
5146,다바864062,36.25339694,127.3491737,0,0,0.00065559
5147,다바864063,36.25429849,127.349172,0,0,0.00065559
5148,다바864064,36.25520004,127.3491702,0,0,0.00065559
5149,다바864065,36.2561016,127.3491685,0,0,0.8656545
5150,다바864066,36.25700315,127.3491668,0,0,0.86543155
5151,다바864067,36.2579047,127.349165,0,0,0.85677433
5152,다바864068,36.25880625,127.3491633,0,0,0.86526793
5153,다바864069,36.25970781,127.3491616,0,0,0.8642398
5154,다바864070,36.26060936,127.3491598,0,0,0.8626085
5155,다바864071,36.26151091,127.3491581,0,0,0.8651714
5156,다바864072,36.26241246,127.3491564,0,0,0.8760262
5157,다바864073,36.26331401,127.3491546,0,0,0.86447316
5158,다바864074,36.26421557,127.3491529,0,0,0.8667924
5159,다바864075,36.26511712,127.3491512,0,0,0.00065559
5160,다바864076,36.26601867,127.3491494,0,0,0.00065559
5161,다바864077,36.26692022,127.3491477,0,0,0.8661079
5162,다바864078,36.26782177,127.349146,0,0,0.00065559
5163,다바864079,36.26872332,127.3491442,0,0,0.00065559
5164,다바864080,36.26962487,127.3491425,0,0,0.86574584
5165,다바864081,36.27052642,127.3491408,0,0,0.7561439
5166,다바864082,36.27142797,127.349139,0,0,0.00065559
5167,다바864083,36.27232952,127.3491373,0,0,0.8433447
5168,다바864084,36.27323107,127.3491356,0,0,0.8595779
5169,다바864085,36.27413262,127.3491338,0,0,0.00065559
5170,다바864086,36.27503417,127.3491321,0,0,0.00065559
5171,다바864087,36.27593572,127.3491304,0,0,0.68844956
5172,다바864088,36.27683727,127.3491286,0,0,0.87602276
5173,다바864089,36.27773882,127.3491269,0,0,0.8631835
5174,다바864090,36.27864037,127.3491252,0,0,0.8521328
5175,다바864091,36.27954192,127.3491234,0,0,0.6925817
5176,다바864092,36.28044347,127.3491217,0,0,0.00065559
5177,다바864093,36.28134502,127.3491199,0,0,0.7222236
5178,다바864094,36.28224657,127.3491182,0,0,0.86594397
5179,다바864095,36.28314812,127.3491165,0,0,0.8653154
5180,다바864096,36.28404966,127.3491147,0,0,0.8760232
5181,다바864097,36.28495121,127.349113,0,0,0.87600946
5182,다바864098,36.28585276,127.3491113,0,0,0.8656764
5183,다바864099,36.28675431,127.3491095,0,0,0.00065559
5184,다바864100,36.28765586,127.3491078,0,0,0.00065559
5185,다바864101,36.2885574,127.3491061,0,0,0.00065559
5186,다바864102,36.28945895,127.3491043,0,0,0.00065559
5187,다바864103,36.2903605,127.3491026,0,0,0.72364295
5188,다바864104,36.29126205,127.3491009,0,0,0.86494833
5189,다바864105,36.29216359,127.3490991,0,0,0.86414516
5190,다바864106,36.29306514,127.3490974,0,0,0.86510533
5191,다바864107,36.29396669,127.3490956,0,0,0.00065559
5192,다바864108,36.29486824,127.3490939,0,0,0.8760245
5193,다바864109,36.29576978,127.3490922,0,0,0.00065559
5194,다바864110,36.29667133,127.3490904,0,0,0.865974
5195,다바864111,36.29757288,127.3490887,0,0,0.00065559
5196,다바864112,36.29847442,127.349087,0,0,0.8621377
5197,다바864113,36.29937597,127.3490852,0,0,0.862318
5198,다바864114,36.30027751,127.3490835,0,0,0.8622162
5199,다바864115,36.30117906,127.3490818,0,0,0.86200655
5200,다바864116,36.30208061,127.34908,0,0,0.86110777
5201,다바864117,36.30298215,127.3490783,1,0,0.8760209
5202,다바864118,36.3038837,127.3490765,1,0,0.8594151
5203,다바864119,36.30478524,127.3490748,1,0,0.87601
5204,다바864120,36.30568679,127.3490731,1,0,0.87601936
5205,다바864121,36.30658833,127.3490713,1,0,0.8760082
5206,다바864122,36.30748988,127.3490696,1,0,0.8760149
5207,다바864123,36.30839142,127.3490679,1,0,0.87601066
5208,다바864124,36.30929297,127.3490661,0,0,0.000655679
5209,다바864125,36.31019451,127.3490644,1,0,0.86620533
5210,다바864126,36.31109606,127.3490626,1,0,0.8290005
5211,다바864127,36.3119976,127.3490609,0,0,0.000655672
5212,다바864128,36.31289914,127.3490592,1,0,0.7568551
5213,다바864129,36.31380069,127.3490574,1,0,0.79162925
5214,다바864130,36.31470223,127.3490557,0,0,0.7322758
5215,다바864131,36.31560378,127.349054,1,0,0.8760009
5216,다바864132,36.31650532,127.3490522,0,0,0.86093754
5217,다바864133,36.31740686,127.3490505,0,0,0.6896667
5218,다바864134,36.31830841,127.3490487,0,0,0.694127
5219,다바864135,36.31920995,127.349047,0,0,0.23942743
5220,다바864136,36.32011149,127.3490453,0,0,0.6999417
5221,다바864137,36.32101304,127.3490435,0,0,0.6978831
5222,다바864138,36.32191458,127.3490418,0,0,0.69117135
5223,다바864139,36.32281612,127.34904,0,0,0.6901687
5224,다바864140,36.32371766,127.3490383,0,0,0.6863126
5225,다바864141,36.32461921,127.3490366,0,0,0.6851324
5226,다바864142,36.32552075,127.3490348,0,0,0.69819874
5227,다바864143,36.32642229,127.3490331,0,0,0.70060414
5228,다바864144,36.32732383,127.3490314,0,0,0.7211241
5229,다바864145,36.32822537,127.3490296,0,0,0.6941312
5230,다바864146,36.32912692,127.3490279,0,0,0.695782
5231,다바864147,36.33002846,127.3490261,0,0,0.68874776
5232,다바864148,36.33093,127.3490244,0,0,0.69146824
5233,다바864149,36.33183154,127.3490227,0,0,0.70227206
5234,다바865013,36.20922207,127.350371,0,0,0.00065559
5235,다바865014,36.21012363,127.3503693,0,0,0.00065559
5236,다바865015,36.21102519,127.3503676,0,0,0.00065559
5237,다바865016,36.21192675,127.3503658,0,0,0.00065559
5238,다바865017,36.21282831,127.3503641,0,0,0.00065559
5239,다바865018,36.21372987,127.3503624,0,0,0.8642465
5240,다바865019,36.21463143,127.3503607,0,0,0.87601835
5241,다바865020,36.21553299,127.350359,0,0,0.86502755
5242,다바865021,36.21643454,127.3503573,0,0,0.86280185
5243,다바865022,36.2173361,127.3503555,0,0,0.8484871
5244,다바865023,36.21823766,127.3503538,0,0,0.00065559
5245,다바865024,36.21913922,127.3503521,0,0,0.00065559
5246,다바865025,36.22004078,127.3503504,0,0,0.00065559
5247,다바865026,36.22094234,127.3503487,0,0,0.00065559
5248,다바865027,36.22184389,127.350347,0,0,0.00065559
5249,다바865028,36.22274545,127.3503452,0,0,0.00065559
5250,다바865029,36.22364701,127.3503435,0,0,0.00065559
5251,다바865030,36.22454857,127.3503418,0,0,0.00065559
5252,다바865031,36.22545012,127.3503401,0,0,0.6695792
5253,다바865032,36.22635168,127.3503384,0,0,0.00065559
5254,다바865033,36.22725324,127.3503367,0,0,0.00065559
5255,다바865034,36.2281548,127.3503349,0,0,0.00065559
5256,다바865035,36.22905635,127.3503332,0,0,0.00065559
5257,다바865036,36.22995791,127.3503315,0,0,0.00065559
5258,다바865037,36.23085947,127.3503298,0,0,0.87602794
5259,다바865038,36.23176102,127.3503281,0,0,0.8760094
5260,다바865039,36.23266258,127.3503263,0,0,0.8760023
5261,다바865040,36.23356414,127.3503246,0,0,0.776382
5262,다바865041,36.23446569,127.3503229,0,0,0.00065559
5263,다바865042,36.23536725,127.3503212,0,0,0.00065559
5264,다바865043,36.2362688,127.3503195,0,0,0.00065559
5265,다바865044,36.23717036,127.3503178,0,0,0.00065559
5266,다바865045,36.23807191,127.350316,0,0,0.00065559
5267,다바865046,36.23897347,127.3503143,0,0,0.86554325
5268,다바865047,36.23987502,127.3503126,0,0,0.8658894
5269,다바865048,36.24077658,127.3503109,0,0,0.8653277
5270,다바865049,36.24167813,127.3503092,0,0,0.64998865
5271,다바865050,36.24257969,127.3503074,0,0,0.8581215
5272,다바865051,36.24348124,127.3503057,0,0,0.86465544
5273,다바865052,36.2443828,127.350304,0,0,0.8653376
5274,다바865053,36.24528435,127.3503023,0,0,0.86516553
5275,다바865054,36.24618591,127.3503006,0,0,0.86591995
5276,다바865055,36.24708746,127.3502988,0,0,0.8660948
5277,다바865056,36.24798902,127.3502971,0,0,0.8547988
5278,다바865057,36.24889057,127.3502954,0,0,0.8063289
5279,다바865058,36.24979212,127.3502937,0,0,0.854413
5280,다바865059,36.25069368,127.350292,0,0,0.00065559
5281,다바865060,36.25159523,127.3502902,0,0,0.86531985
5282,다바865061,36.25249678,127.3502885,0,0,0.86524594
5283,다바865062,36.25339834,127.3502868,0,0,0.8648921
5284,다바865063,36.25429989,127.3502851,0,0,0.00065559
5285,다바865064,36.25520144,127.3502834,0,0,0.00065559
5286,다바865065,36.256103,127.3502816,0,0,0.00065559
5287,다바865066,36.25700455,127.3502799,0,0,0.8432642
5288,다바865067,36.2579061,127.3502782,0,0,0.00065559
5289,다바865068,36.25880765,127.3502765,0,0,0.00065559
5290,다바865069,36.25970921,127.3502748,0,0,0.00065559
5291,다바865070,36.26061076,127.350273,0,0,0.00065559
5292,다바865071,36.26151231,127.3502713,0,0,0.8637969
5293,다바865072,36.26241386,127.3502696,0,0,0.8662548
5294,다바865073,36.26331541,127.3502679,0,0,0.00065559
5295,다바865074,36.26421696,127.3502662,0,0,0.00065559
5296,다바865075,36.26511852,127.3502644,0,0,0.86578524
5297,다바865076,36.26602007,127.3502627,0,0,0.8046974
5298,다바865077,36.26692162,127.350261,0,0,0.829452
5299,다바865078,36.26782317,127.3502593,0,0,0.8656719
5300,다바865079,36.26872472,127.3502576,0,0,0.8653263
5301,다바865080,36.26962627,127.3502558,0,0,0.8655671
5302,다바865081,36.27052782,127.3502541,0,0,0.67565715
5303,다바865082,36.27142937,127.3502524,0,0,0.86140454
5304,다바865083,36.27233092,127.3502507,0,0,0.00065559
5305,다바865084,36.27323247,127.3502489,0,0,0.00065559
5306,다바865085,36.27413402,127.3502472,0,0,0.00065559
5307,다바865086,36.27503557,127.3502455,0,0,0.8061111
5308,다바865087,36.27593712,127.3502438,0,0,0.84788775
5309,다바865088,36.27683867,127.3502421,0,0,0.8644038
5310,다바865089,36.27774022,127.3502403,0,0,0.7437772
5311,다바865090,36.27864177,127.3502386,0,0,0.8626962
5312,다바865091,36.27954332,127.3502369,0,0,0.8583086
5313,다바865092,36.28044487,127.3502352,0,0,0.00065559
5314,다바865093,36.28134642,127.3502334,0,0,0.6788258
5315,다바865094,36.28224797,127.3502317,0,0,0.8664376
5316,다바865095,36.28314952,127.35023,0,0,0.8655902
5317,다바865096,36.28405106,127.3502283,1,0,0.8760216
5318,다바865097,36.28495261,127.3502266,1,0,0.87601167
5319,다바865098,36.28585416,127.3502248,0,0,0.00065559
5320,다바865099,36.28675571,127.3502231,0,0,0.86543673
5321,다바865100,36.28765726,127.3502214,0,0,0.00065559
5322,다바865101,36.2885588,127.3502197,0,0,0.00065559
5323,다바865102,36.28946035,127.3502179,0,0,0.85250014
5324,다바865103,36.2903619,127.3502162,0,0,0.00065559
5325,다바865104,36.29126345,127.3502145,0,0,0.86592716
5326,다바865105,36.29216499,127.3502128,0,0,0.87599325
5327,다바865106,36.29306654,127.3502111,0,0,0.8625708
5328,다바865107,36.29396809,127.3502093,0,0,0.8760154
5329,다바865108,36.29486964,127.3502076,0,0,0.8760155
5330,다바865109,36.29577118,127.3502059,0,0,0.00065559
5331,다바865110,36.29667273,127.3502042,0,0,0.8760177
5332,다바865111,36.29757428,127.3502024,0,0,0.86353064
5333,다바865112,36.29847582,127.3502007,0,0,0.8760052
5334,다바865113,36.29937737,127.350199,1,0,0.87599486
5335,다바865114,36.30027891,127.3501973,1,0,0.8760011
5336,다바865115,36.30118046,127.3501955,1,0,0.87602025
5337,다바865116,36.30208201,127.3501938,1,0,0.8607095
5338,다바865117,36.30298355,127.3501921,1,0,0.7636266
5339,다바865118,36.3038851,127.3501904,1,0,0.86890274
5340,다바865119,36.30478664,127.3501886,0,0,0.86199784
5341,다바865120,36.30568819,127.3501869,1,0,0.8760106
5342,다바865121,36.30658973,127.3501852,1,0,0.8760136
5343,다바865122,36.30749128,127.3501835,0,0,0.6847955
5344,다바865123,36.30839282,127.3501817,1,0,0.8760112
5345,다바865124,36.30929437,127.35018,1,0,0.8074447
5346,다바865125,36.31019591,127.3501783,1,0,0.76920265
5347,다바865126,36.31109746,127.3501766,1,0,0.84778714
5348,다바865127,36.311999,127.3501748,0,0,0.000883603
