grid_idx,격자100m,위도,경도
4432,다바859076,36.26601152,127.343583
4433,다바859077,36.26691307,127.3435812
4434,다바859078,36.26781462,127.3435794
4435,다바859079,36.26871617,127.3435776
4436,다바859080,36.26961772,127.3435758
4437,다바859081,36.27051927,127.343574
4438,다바859082,36.27142082,127.3435722
4439,다바859083,36.27232237,127.3435704
4440,다바859084,36.27322392,127.3435686
4441,다바859085,36.27412547,127.3435668
4442,다바859086,36.27502702,127.343565
4443,다바859087,36.27592857,127.3435632
4444,다바859088,36.27683012,127.3435614
4445,다바859089,36.27773167,127.3435596
4446,다바859090,36.27863322,127.3435578
4447,다바859091,36.27953477,127.343556
4448,다바859092,36.28043632,127.3435542
4449,다바859093,36.28133786,127.3435524
4450,다바859094,36.28223941,127.3435506
4451,다바859095,36.28314096,127.3435488
4452,다바859096,36.28404251,127.343547
4453,다바859097,36.28494406,127.3435452
4454,다바859098,36.28584561,127.3435434
4455,다바859099,36.28674715,127.3435416
4456,다바859100,36.2876487,127.3435398
4457,다바859101,36.28855025,127.343538
4458,다바859102,36.2894518,127.3435362
4459,다바859103,36.29035334,127.3435344
4460,다바859104,36.29125489,127.3435326
4461,다바859105,36.29215644,127.3435308
4462,다바859106,36.29305798,127.343529
4463,다바859107,36.29395953,127.3435272
4464,다바859108,36.29486108,127.3435254
4465,다바859109,36.29576262,127.3435236
4466,다바859110,36.29666417,127.3435218
4467,다바859111,36.29756572,127.34352
4468,다바859112,36.29846726,127.3435182
4469,다바859113,36.29936881,127.3435164
4470,다바859114,36.30027035,127.3435146
4471,다바859115,36.3011719,127.3435128
4472,다바859116,36.30207345,127.343511
4473,다바859117,36.30297499,127.3435092
4474,다바859118,36.30387654,127.3435074
4475,다바859119,36.30477808,127.3435056
4476,다바859120,36.30567963,127.3435038
4477,다바859121,36.30658117,127.343502
4478,다바859122,36.30748272,127.3435002
4479,다바859123,36.30838426,127.3434984
4480,다바859124,36.30928581,127.3434966
4481,다바859125,36.31018735,127.3434948
4482,다바859126,36.31108889,127.343493
4483,다바859127,36.31199044,127.3434912
4484,다바859128,36.31289198,127.3434894
4485,다바859129,36.31379353,127.3434876
4486,다바859130,36.31469507,127.3434858
4487,다바859131,36.31559661,127.343484
4488,다바859132,36.31649816,127.3434822
4489,다바859133,36.3173997,127.3434804
4490,다바859134,36.31830124,127.3434786
4491,다바859135,36.31920279,127.3434768
4492,다바859136,36.32010433,127.343475
4493,다바859137,36.32100587,127.3434732
4494,다바859138,36.32190741,127.3434714
4495,다바859139,36.32280896,127.3434696
4496,다바859140,36.3237105,127.3434678
4497,다바859141,36.32461204,127.343466
4498,다바859142,36.32551358,127.3434642
4499,다바859143,36.32641512,127.3434624
4500,다바859144,36.32731667,127.3434606
4501,다바859145,36.32821821,127.3434588
4502,다바859146,36.32911975,127.343457
4503,다바859147,36.33002129,127.3434552
4504,다바859148,36.33092283,127.3434534
4505,다바859149,36.33182437,127.3434516
4506,다바860000,36.1974947,127.3448317
4507,다바860001,36.19839626,127.34483
4508,다바860002,36.19929782,127.3448282
4509,다바860003,36.20019939,127.3448264
4510,다바860004,36.20110095,127.3448246
4511,다바860005,36.20200251,127.3448228
4512,다바860006,36.20290407,127.3448211
4513,다바860007,36.20380563,127.3448193
4514,다바860008,36.20470719,127.3448175
4515,다바860009,36.20560875,127.3448157
4516,다바860010,36.20651031,127.3448139
4517,다바860011,36.20741187,127.3448122
4518,다바860012,36.20831343,127.3448104
4519,다바860013,36.20921499,127.3448086
4520,다바860014,36.21011655,127.3448068
4521,다바860015,36.21101811,127.344805
4522,다바860016,36.21191967,127.3448033
4523,다바860017,36.21282122,127.3448015
4524,다바860018,36.21372278,127.3447997
4525,다바860019,36.21462434,127.3447979
4526,다바860020,36.2155259,127.3447961
4527,다바860021,36.21642746,127.3447944
4528,다바860022,36.21732902,127.3447926
4529,다바860023,36.21823058,127.3447908
4530,다바860024,36.21913213,127.344789
4531,다바860025,36.22003369,127.3447872
4532,다바860026,36.22093525,127.3447854
4533,다바860027,36.22183681,127.3447837
4534,다바860028,36.22273837,127.3447819
4535,다바860029,36.22363992,127.3447801
4536,다바860030,36.22454148,127.3447783
4537,다바860031,36.22544304,127.3447765
4538,다바860032,36.22634459,127.3447748
4539,다바860033,36.22724615,127.344773
4540,다바860034,36.22814771,127.3447712
4541,다바860035,36.22904926,127.3447694
4542,다바860036,36.22995082,127.3447676
4543,다바860037,36.23085238,127.3447659
4544,다바860038,36.23175393,127.3447641
4545,다바860039,36.23265549,127.3447623
4546,다바860040,36.23355705,127.3447605
4547,다바860041,36.2344586,127.3447587
4548,다바860042,36.23536016,127.3447569
4549,다바860043,36.23626171,127.3447552
4550,다바860044,36.23716327,127.3447534
4551,다바860045,36.23806482,127.3447516
4552,다바860046,36.23896638,127.3447498
4553,다바860047,36.23986793,127.344748
4554,다바860048,36.24076949,127.3447462
4555,다바860049,36.24167104,127.3447445
4556,다바860050,36.2425726,127.3447427
4557,다바860051,36.24347415,127.3447409
4558,다바860052,36.24437571,127.3447391
4559,다바860053,36.24527726,127.3447373
4560,다바860054,36.24617881,127.3447355
4561,다바860055,36.24708037,127.3447338
4562,다바860056,36.24798192,127.344732
4563,다바860057,36.24888348,127.3447302
4564,다바860058,36.24978503,127.3447284
4565,다바860059,36.25068658,127.3447266
4566,다바860060,36.25158814,127.3447248
4567,다바860061,36.25248969,127.3447231
4568,다바860062,36.25339124,127.3447213
4569,다바860063,36.25429279,127.3447195
4570,다바860064,36.25519435,127.3447177
4571,다바860065,36.2560959,127.3447159
4572,다바860066,36.25699745,127.3447141
4573,다바860067,36.257899,127.3447124
4574,다바860068,36.25880056,127.3447106
4575,다바860069,36.25970211,127.3447088
4576,다바860070,36.26060366,127.344707
4577,다바860071,36.26150521,127.3447052
4578,다바860072,36.26240676,127.3447034
4579,다바860073,36.26330832,127.3447017
4580,다바860074,36.26420987,127.3446999
4581,다바860075,36.26511142,127.3446981
4582,다바860076,36.26601297,127.3446963
4583,다바860077,36.26691452,127.3446945
4584,다바860078,36.26781607,127.3446927
4585,다바860079,36.26871762,127.3446909
4586,다바860080,36.26961917,127.3446892
4587,다바860081,36.27052072,127.3446874
4588,다바860082,36.27142227,127.3446856
4589,다바860083,36.27232382,127.3446838
4590,다바860084,36.27322537,127.344682
4591,다바860085,36.27412692,127.3446802
4592,다바860086,36.27502847,127.3446784
4593,다바860087,36.27593002,127.3446767
4594,다바860088,36.27683157,127.3446749
4595,다바860089,36.27773312,127.3446731
4596,다바860090,36.27863467,127.3446713
4597,다바860091,36.27953622,127.3446695
4598,다바860092,36.28043777,127.3446677
4599,다바860093,36.28133932,127.3446659
4600,다바860094,36.28224086,127.3446642
4601,다바860095,36.28314241,127.3446624
4602,다바860096,36.28404396,127.3446606
4603,다바860097,36.28494551,127.3446588
4604,다바860098,36.28584706,127.344657
4605,다바860099,36.28674861,127.3446552
4606,다바860100,36.28765015,127.3446534
4607,다바860101,36.2885517,127.3446516
4608,다바860102,36.28945325,127.3446499
4609,다바860103,36.2903548,127.3446481
4610,다바860104,36.29125634,127.3446463
4611,다바860105,36.29215789,127.3446445
4612,다바860106,36.29305944,127.3446427
4613,다바860107,36.29396098,127.3446409
4614,다바860108,36.29486253,127.3446391
4615,다바860109,36.29576408,127.3446373
4616,다바860110,36.29666562,127.3446356
4617,다바860111,36.29756717,127.3446338
4618,다바860112,36.29846872,127.344632
4619,다바860113,36.29937026,127.3446302
4620,다바860114,36.30027181,127.3446284
4621,다바860115,36.30117335,127.3446266
4622,다바860116,36.3020749,127.3446248
4623,다바860117,36.30297644,127.344623
4624,다바860118,36.30387799,127.3446213
4625,다바860119,36.30477953,127.3446195
4626,다바860120,36.30568108,127.3446177
4627,다바860121,36.30658262,127.3446159
4628,다바860122,36.30748417,127.3446141
4629,다바860123,36.30838571,127.3446123
4630,다바860124,36.30928726,127.3446105
4631,다바860125,36.3101888,127.3446087
4632,다바860126,36.31109035,127.3446069
4633,다바860127,36.31199189,127.3446052
4634,다바860128,36.31289344,127.3446034
4635,다바860129,36.31379498,127.3446016
4636,다바860130,36.31469652,127.3445998
4637,다바860131,36.31559807,127.344598
4638,다바860132,36.31649961,127.3445962
4639,다바860133,36.31740115,127.3445944
4640,다바860134,36.3183027,127.3445926
4641,다바860135,36.31920424,127.3445908
4642,다바860136,36.32010578,127.3445891
4643,다바860137,36.32100732,127.3445873
4644,다바860138,36.32190887,127.3445855
4645,다바860139,36.32281041,127.3445837
4646,다바860140,36.32371195,127.3445819
4647,다바860141,36.32461349,127.3445801
4648,다바860142,36.32551504,127.3445783
4649,다바860143,36.32641658,127.3445765
4650,다바860144,36.32731812,127.3445747
4651,다바860145,36.32821966,127.3445729
4652,다바860146,36.3291212,127.3445711
4653,다바860147,36.33002274,127.3445694
4654,다바860148,36.33092429,127.3445676
4655,다바860149,36.33182583,127.3445658
4656,다바861000,36.19749614,127.345944
4657,다바861001,36.1983977,127.3459423
4658,다바861002,36.19929926,127.3459405
4659,다바861003,36.20020082,127.3459387
4660,다바861004,36.20110238,127.345937
4661,다바861005,36.20200394,127.3459352
4662,다바861006,36.2029055,127.3459334
4663,다바861007,36.20380706,127.3459317
4664,다바861008,36.20470863,127.3459299
4665,다바861009,36.20561019,127.3459281
4666,다바861010,36.20651175,127.3459264
4667,다바861011,36.20741331,127.3459246
4668,다바861012,36.20831487,127.3459228
4669,다바861013,36.20921642,127.3459211
4670,다바861014,36.21011798,127.3459193
4671,다바861015,36.21101954,127.3459175
4672,다바861016,36.2119211,127.3459158
4673,다바861017,36.21282266,127.345914
4674,다바861018,36.21372422,127.3459122
4675,다바861019,36.21462578,127.3459105
4676,다바861020,36.21552734,127.3459087
4677,다바861021,36.2164289,127.3459069
4678,다바861022,36.21733046,127.3459052
4679,다바861023,36.21823201,127.3459034
4680,다바861024,36.21913357,127.3459016
4681,다바861025,36.22003513,127.3458999
4682,다바861026,36.22093669,127.3458981
4683,다바861027,36.22183825,127.3458963
4684,다바861028,36.2227398,127.3458946
4685,다바861029,36.22364136,127.3458928
4686,다바861030,36.22454292,127.345891
4687,다바861031,36.22544448,127.3458893
4688,다바861032,36.22634603,127.3458875
4689,다바861033,36.22724759,127.3458857
4690,다바861034,36.22814915,127.3458839
4691,다바861035,36.2290507,127.3458822
4692,다바861036,36.22995226,127.3458804
4693,다바861037,36.23085382,127.3458786
4694,다바861038,36.23175537,127.3458769
4695,다바861039,36.23265693,127.3458751
4696,다바861040,36.23355848,127.3458733
4697,다바861041,36.23446004,127.3458716
4698,다바861042,36.2353616,127.3458698
4699,다바861043,36.23626315,127.345868
4700,다바861044,36.23716471,127.3458663
4701,다바861045,36.23806626,127.3458645
4702,다바861046,36.23896782,127.3458627
4703,다바861047,36.23986937,127.3458609
4704,다바861048,36.24077093,127.3458592
4705,다바861049,36.24167248,127.3458574
4706,다바861050,36.24257404,127.3458556
4707,다바861051,36.24347559,127.3458539
4708,다바861052,36.24437715,127.3458521
4709,다바861053,36.2452787,127.3458503
4710,다바861054,36.24618025,127.3458486
4711,다바861055,36.24708181,127.3458468
4712,다바861056,36.24798336,127.345845
4713,다바861057,36.24888492,127.3458432
4714,다바861058,36.24978647,127.3458415
4715,다바861059,36.25068802,127.3458397
4716,다바861060,36.25158958,127.3458379
4717,다바861061,36.25249113,127.3458362
4718,다바861062,36.25339268,127.3458344
4719,다바861063,36.25429423,127.3458326
4720,다바861064,36.25519579,127.3458308
4721,다바861065,36.25609734,127.3458291
4722,다바861066,36.25699889,127.3458273
4723,다바861067,36.25790044,127.3458255
4724,다바861068,36.258802,127.3458238
4725,다바861069,36.25970355,127.345822
4726,다바861070,36.2606051,127.3458202
4727,다바861071,36.26150665,127.3458184
4728,다바861072,36.2624082,127.3458167
4729,다바861073,36.26330976,127.3458149
4730,다바861074,36.26421131,127.3458131
4731,다바861075,36.26511286,127.3458114
4732,다바861076,36.26601441,127.3458096
4733,다바861077,36.26691596,127.3458078
4734,다바861078,36.26781751,127.345806
4735,다바861079,36.26871906,127.3458043
4736,다바861080,36.26962061,127.3458025
4737,다바861081,36.27052216,127.3458007
4738,다바861082,36.27142371,127.3457989
4739,다바861083,36.27232526,127.3457972
4740,다바861084,36.27322681,127.3457954
4741,다바861085,36.27412836,127.3457936
4742,다바861086,36.27502991,127.3457919
4743,다바861087,36.27593146,127.3457901
4744,다바861088,36.27683301,127.3457883
4745,다바861089,36.27773456,127.3457865
4746,다바861090,36.27863611,127.3457848
4747,다바861091,36.27953766,127.345783
4748,다바861092,36.28043921,127.3457812
4749,다바861093,36.28134076,127.3457794
4750,다바861094,36.28224231,127.3457777
4751,다바861095,36.28314385,127.3457759
4752,다바861096,36.2840454,127.3457741
4753,다바861097,36.28494695,127.3457723
4754,다바861098,36.2858485,127.3457706
4755,다바861099,36.28675005,127.3457688
4756,다바861100,36.28765159,127.345767
4757,다바861101,36.28855314,127.3457652
4758,다바861102,36.28945469,127.3457635
4759,다바861103,36.29035624,127.3457617
4760,다바861104,36.29125778,127.3457599
4761,다바861105,36.29215933,127.3457582
4762,다바861106,36.29306088,127.3457564
4763,다바861107,36.29396243,127.3457546
4764,다바861108,36.29486397,127.3457528
4765,다바861109,36.29576552,127.3457511
4766,다바861110,36.29666707,127.3457493
4767,다바861111,36.29756861,127.3457475
4768,다바861112,36.29847016,127.3457457
4769,다바861113,36.2993717,127.345744
4770,다바861114,36.30027325,127.3457422
4771,다바861115,36.3011748,127.3457404
4772,다바861116,36.30207634,127.3457386
4773,다바861117,36.30297789,127.3457369
4774,다바861118,36.30387943,127.3457351
4775,다바861119,36.30478098,127.3457333
4776,다바861120,36.30568252,127.3457315
4777,다바861121,36.30658407,127.3457297
4778,다바861122,36.30748561,127.345728
4779,다바861123,36.30838716,127.3457262
4780,다바861124,36.3092887,127.3457244
4781,다바861125,36.31019025,127.3457226
4782,다바861126,36.31109179,127.3457209
4783,다바861127,36.31199333,127.3457191
4784,다바861128,36.31289488,127.3457173
4785,다바861129,36.31379642,127.3457155
4786,다바861130,36.31469797,127.3457138
4787,다바861131,36.31559951,127.345712
4788,다바861132,36.31650105,127.3457102
4789,다바861133,36.3174026,127.3457084
4790,다바861134,36.31830414,127.3457067
4791,다바861135,36.31920568,127.3457049
4792,다바861136,36.32010723,127.3457031
4793,다바861137,36.32100877,127.3457013
4794,다바861138,36.32191031,127.3456995
4795,다바861139,36.32281185,127.3456978
4796,다바861140,36.3237134,127.345696
4797,다바861141,36.32461494,127.3456942
4798,다바861142,36.32551648,127.3456924
4799,다바861143,36.32641802,127.3456907
4800,다바861144,36.32731956,127.3456889
4801,다바861145,36.32822111,127.3456871
4802,다바861146,36.32912265,127.3456853
4803,다바861147,36.33002419,127.3456836
4804,다바861148,36.33092573,127.3456818
4805,다바861149,36.33182727,127.34568
4806,다바862000,36.19749756,127.3470564
4807,다바862001,36.19839913,127.3470546
4808,다바862002,36.19930069,127.3470528
4809,다바862003,36.20020225,127.3470511
4810,다바862004,36.20110381,127.3470493
4811,다바862005,36.20200537,127.3470476
4812,다바862008,36.20471005,127.3470423
4813,다바862009,36.20561161,127.3470406
4814,다바862010,36.20651317,127.3470388
4815,다바862011,36.20741473,127.3470371
4816,다바862012,36.20831629,127.3470353
4817,다바862013,36.20921785,127.3470336
4818,다바862014,36.21011941,127.3470318
4819,다바862015,36.21102097,127.34703
4820,다바862016,36.21192253,127.3470283
4821,다바862017,36.21282409,127.3470265
4822,다바862018,36.21372565,127.3470248
4823,다바862019,36.21462721,127.347023
4824,다바862020,36.21552877,127.3470213
4825,다바862021,36.21643032,127.3470195
4826,다바862022,36.21733188,127.3470178
4827,다바862023,36.21823344,127.347016
4828,다바862024,36.219135,127.3470142
4829,다바862025,36.22003656,127.3470125
4830,다바862026,36.22093812,127.3470107
4831,다바862027,36.22183967,127.347009
4832,다바862028,36.22274123,127.3470072
4833,다바862029,36.22364279,127.3470055
4834,다바862030,36.22454435,127.3470037
4835,다바862031,36.2254459,127.347002
4836,다바862032,36.22634746,127.3470002
4837,다바862033,36.22724902,127.3469984
4838,다바862034,36.22815057,127.3469967
4839,다바862035,36.22905213,127.3469949
4840,다바862036,36.22995369,127.3469932
4841,다바862037,36.23085524,127.3469914
4842,다바862038,36.2317568,127.3469897
4843,다바862039,36.23265836,127.3469879
4844,다바862040,36.23355991,127.3469862
4845,다바862041,36.23446147,127.3469844
4846,다바862042,36.23536302,127.3469826
4847,다바862043,36.23626458,127.3469809
4848,다바862044,36.23716614,127.3469791
4849,다바862045,36.23806769,127.3469774
4850,다바862046,36.23896925,127.3469756
4851,다바862047,36.2398708,127.3469739
4852,다바862048,36.24077236,127.3469721
4853,다바862049,36.24167391,127.3469703
4854,다바862050,36.24257547,127.3469686
4855,다바862051,36.24347702,127.3469668
4856,다바862052,36.24437857,127.3469651
4857,다바862053,36.24528013,127.3469633
4858,다바862054,36.24618168,127.3469616
4859,다바862055,36.24708324,127.3469598
4860,다바862056,36.24798479,127.346958
4861,다바862057,36.24888634,127.3469563
4862,다바862058,36.2497879,127.3469545
4863,다바862059,36.25068945,127.3469528
4864,다바862060,36.251591,127.346951
4865,다바862061,36.25249256,127.3469492
4866,다바862062,36.25339411,127.3469475
4867,다바862063,36.25429566,127.3469457
4868,다바862064,36.25519722,127.346944
4869,다바862065,36.25609877,127.3469422
4870,다바862066,36.25700032,127.3469405
4871,다바862067,36.25790187,127.3469387
4872,다바862068,36.25880343,127.3469369
4873,다바862069,36.25970498,127.3469352
4874,다바862070,36.26060653,127.3469334
4875,다바862071,36.26150808,127.3469317
4876,다바862072,36.26240963,127.3469299
4877,다바862073,36.26331119,127.3469281
4878,다바862074,36.26421274,127.3469264
4879,다바862075,36.26511429,127.3469246
4880,다바862076,36.26601584,127.3469229
4881,다바862077,36.26691739,127.3469211
4882,다바862078,36.26781894,127.3469193
4883,다바862079,36.26872049,127.3469176
4884,다바862080,36.26962204,127.3469158
4885,다바862081,36.27052359,127.3469141
4886,다바862082,36.27142514,127.3469123
4887,다바862083,36.27232669,127.3469105
4888,다바862084,36.27322824,127.3469088
4889,다바862085,36.27412979,127.346907
4890,다바862086,36.27503134,127.3469053
4891,다바862087,36.27593289,127.3469035
4892,다바862088,36.27683444,127.3469017
4893,다바862089,36.27773599,127.3469
4894,다바862090,36.27863754,127.3468982
4895,다바862091,36.27953909,127.3468965
4896,다바862092,36.28044064,127.34689470000001
4897,다바862093,36.28134219,127.3468929
4898,다바862094,36.28224374,127.3468912
4899,다바862095,36.28314528,127.3468894
4900,다바862096,36.28404683,127.3468877
4901,다바862097,36.28494838,127.3468859
4902,다바862098,36.28584993,127.3468841
4903,다바862099,36.28675148,127.3468824
4904,다바862100,36.28765303,127.3468806
4905,다바862101,36.28855457,127.3468789
4906,다바862102,36.28945612,127.3468771
4907,다바862103,36.29035767,127.3468753
4908,다바862104,36.29125922,127.3468736
4909,다바862105,36.29216076,127.3468718
4910,다바862106,36.29306231,127.34687
4911,다바862107,36.29396386,127.3468683
4912,다바862108,36.2948654,127.3468665
4913,다바862109,36.29576695,127.3468648
4914,다바862110,36.2966685,127.346863
4915,다바862111,36.29757004,127.3468612
4916,다바862112,36.29847159,127.3468595
4917,다바862113,36.29937314,127.3468577
4918,다바862114,36.30027468,127.3468559
4919,다바862115,36.30117623,127.3468542
4920,다바862116,36.30207777,127.3468524
4921,다바862117,36.30297932,127.3468507
4922,다바862118,36.30388086,127.3468489
4923,다바862119,36.30478241,127.3468471
4924,다바862120,36.30568395,127.3468454
4925,다바862121,36.3065855,127.3468436
4926,다바862122,36.30748704,127.3468418
4927,다바862123,36.30838859,127.3468401
4928,다바862124,36.30929013,127.3468383
4929,다바862125,36.31019168,127.3468366
4930,다바862126,36.31109322,127.3468348
4931,다바862127,36.31199477,127.346833
4932,다바862128,36.31289631,127.3468313
4933,다바862129,36.31379785,127.3468295
4934,다바862130,36.3146994,127.3468277
4935,다바862131,36.31560094,127.346826
4936,다바862132,36.31650249,127.3468242
4937,다바862133,36.31740403,127.3468224
4938,다바862134,36.31830557,127.3468207
4939,다바862135,36.31920711,127.3468189
4940,다바862136,36.32010866,127.3468172
4941,다바862137,36.3210102,127.3468154
4942,다바862138,36.32191174,127.3468136
4943,다바862139,36.32281329,127.3468119
4944,다바862140,36.32371483,127.3468101
4945,다바862141,36.32461637,127.3468083
4946,다바862142,36.32551791,127.3468066
4947,다바862143,36.32641945,127.3468048
4948,다바862144,36.327321,127.346803
4949,다바862145,36.32822254,127.3468013
4950,다바862146,36.32912408,127.3467995
4951,다바862147,36.33002562,127.3467977
4952,다바862148,36.33092716,127.346796
4953,다바862149,36.3318287,127.3467942
4954,다바863010,36.20651459,127.3481513
4955,다바863011,36.20741615,127.3481495
4956,다바863012,36.20831771,127.3481478
4957,다바863013,36.20921927,127.348146
4958,다바863014,36.21012083,127.3481443
4959,다바863015,36.21102239,127.3481426
4960,다바863016,36.21192395,127.3481408
4961,다바863017,36.21282551,127.3481391
4962,다바863018,36.21372707,127.3481373
4963,다바863019,36.21462862,127.3481356
4964,다바863020,36.21553018,127.3481338
4965,다바863021,36.21643174,127.3481321
4966,다바863022,36.2173333,127.3481304
4967,다바863023,36.21823486,127.3481286
4968,다바863024,36.21913642,127.3481269
4969,다바863025,36.22003798,127.3481251
4970,다바863026,36.22093953,127.3481234
4971,다바863027,36.22184109,127.3481216
4972,다바863028,36.22274265,127.3481199
4973,다바863029,36.22364421,127.3481182
4974,다바863030,36.22454576,127.3481164
4975,다바863031,36.22544732,127.3481147
4976,다바863032,36.22634888,127.3481129
4977,다바863033,36.22725044,127.3481112
4978,다바863034,36.22815199,127.3481094
4979,다바863035,36.22905355,127.3481077
4980,다바863036,36.22995511,127.348106
4981,다바863037,36.23085666,127.3481042
4982,다바863038,36.23175822,127.3481025
4983,다바863039,36.23265977,127.3481007
4984,다바863040,36.23356133,127.348099
4985,다바863041,36.23446289,127.3480972
4986,다바863042,36.23536444,127.3480955
4987,다바863043,36.236266,127.3480937
4988,다바863044,36.23716755,127.348092
4989,다바863045,36.23806911,127.3480903
4990,다바863046,36.23897066,127.3480885
4991,다바863047,36.23987222,127.3480868
4992,다바863048,36.24077377,127.348085
4993,다바863049,36.24167533,127.3480833
4994,다바863050,36.24257688,127.3480815
4995,다바863051,36.24347844,127.3480798
4996,다바863052,36.24437999,127.348078
4997,다바863053,36.24528155,127.3480763
4998,다바863054,36.2461831,127.3480746
4999,다바863055,36.24708466,127.3480728
5000,다바863056,36.24798621,127.3480711
5001,다바863057,36.24888776,127.3480693
5002,다바863058,36.24978932,127.3480676
5003,다바863059,36.25069087,127.3480658
5004,다바863060,36.25159242,127.3480641
5005,다바863061,36.25249398,127.3480623
5006,다바863062,36.25339553,127.3480606
5007,다바863063,36.25429708,127.3480588
5008,다바863064,36.25519864,127.3480571
5009,다바863065,36.25610019,127.3480554
5010,다바863066,36.25700174,127.3480536
5011,다바863067,36.25790329,127.3480519
5012,다바863068,36.25880485,127.3480501
5013,다바863069,36.2597064,127.3480484
5014,다바863070,36.26060795,127.3480466
5015,다바863071,36.2615095,127.3480449
5016,다바863072,36.26241105,127.3480431
5017,다바863073,36.26331261,127.3480414
5018,다바863074,36.26421416,127.3480396
5019,다바863075,36.26511571,127.3480379
5020,다바863076,36.26601726,127.3480361
5021,다바863077,36.26691881,127.3480344
5022,다바863078,36.26782036,127.3480327
5023,다바863079,36.26872191,127.3480309
5024,다바863080,36.26962346,127.3480292
5025,다바863081,36.27052501,127.3480274
5026,다바863082,36.27142656,127.3480257
5027,다바863083,36.27232811,127.3480239
5028,다바863084,36.27322966,127.3480222
5029,다바863085,36.27413121,127.3480204
5030,다바863086,36.27503276,127.3480187
5031,다바863087,36.27593431,127.3480169
5032,다바863088,36.27683586,127.3480152
5033,다바863089,36.27773741,127.3480134
5034,다바863090,36.27863896,127.3480117
5035,다바863091,36.27954051,127.3480099
5036,다바863092,36.28044206,127.3480082
5037,다바863093,36.28134361,127.3480064
5038,다바863094,36.28224516,127.3480047
5039,다바863095,36.28314671,127.3480029
5040,다바863096,36.28404825,127.3480012
5041,다바863097,36.2849498,127.3479995
5042,다바863098,36.28585135,127.3479977
5043,다바863099,36.2867529,127.347996
5044,다바863100,36.28765445,127.3479942
5045,다바863101,36.28855599,127.3479925
5046,다바863102,36.28945754,127.3479907
5047,다바863103,36.29035909,127.347989
5048,다바863104,36.29126064,127.3479872
5049,다바863105,36.29216218,127.3479855
5050,다바863106,36.29306373,127.3479837
5051,다바863107,36.29396528,127.347982
5052,다바863108,36.29486682,127.3479802
5053,다바863109,36.29576837,127.3479785
5054,다바863110,36.29666992,127.3479767
5055,다바863111,36.29757146,127.347975
5056,다바863112,36.29847301,127.3479732
5057,다바863113,36.29937456,127.3479715
5058,다바863114,36.3002761,127.3479697
5059,다바863115,36.30117765,127.347968
5060,다바863116,36.30207919,127.3479662
5061,다바863117,36.30298074,127.3479645
5062,다바863118,36.30388229,127.3479627
5063,다바863119,36.30478383,127.347961
5064,다바863120,36.30568538,127.3479592
5065,다바863121,36.30658692,127.3479575
5066,다바863122,36.30748847,127.3479557
5067,다바863123,36.30839001,127.347954
5068,다바863124,36.30929156,127.3479522
5069,다바863125,36.3101931,127.3479505
5070,다바863126,36.31109464,127.3479487
5071,다바863127,36.31199619,127.347947
5072,다바863128,36.31289773,127.3479452
5073,다바863129,36.31379928,127.3479435
5074,다바863130,36.31470082,127.3479417
5075,다바863131,36.31560236,127.34794
5076,다바863132,36.31650391,127.3479382
5077,다바863133,36.31740545,127.3479365
5078,다바863134,36.31830699,127.3479347
5079,다바863135,36.31920854,127.347933
5080,다바863136,36.32011008,127.3479312
5081,다바863137,36.32101162,127.3479295
5082,다바863138,36.32191317,127.3479277
5083,다바863139,36.32281471,127.347926
5084,다바863140,36.32371625,127.3479242
5085,다바863141,36.32461779,127.3479225
5086,다바863142,36.32551934,127.3479207
5087,다바863143,36.32642088,127.3479189
5088,다바863144,36.32732242,127.3479172
5089,다바863145,36.32822396,127.3479154
5090,다바863146,36.3291255,127.3479137
5091,다바863147,36.33002704,127.3479119
5092,다바863148,36.33092859,127.3479102
5093,다바863149,36.33183013,127.3479084
5094,다바864011,36.20741756,127.349262
5095,다바864012,36.20831912,127.3492602
5096,다바864013,36.20922067,127.3492585
5097,다바864014,36.21012223,127.3492568
5098,다바864015,36.21102379,127.3492551
5099,다바864016,36.21192535,127.3492533
5100,다바864017,36.21282691,127.3492516
5101,다바864018,36.21372847,127.3492499
5102,다바864019,36.21463003,127.3492481
5103,다바864020,36.21553159,127.3492464
5104,다바864021,36.21643315,127.3492447
5105,다바864022,36.21733471,127.3492429
5106,다바864023,36.21823627,127.3492412
5107,다바864024,36.21913782,127.3492395
5108,다바864025,36.22003938,127.3492378
5109,다바864026,36.22094094,127.349236
5110,다바864027,36.2218425,127.3492343
5111,다바864028,36.22274406,127.3492326
5112,다바864029,36.22364561,127.3492308
5113,다바864030,36.22454717,127.3492291
5114,다바864031,36.22544873,127.3492274
5115,다바864032,36.22635029,127.3492256
5116,다바864033,36.22725184,127.3492239
5117,다바864034,36.2281534,127.3492222
5118,다바864035,36.22905496,127.3492205
5119,다바864036,36.22995651,127.3492187
5120,다바864037,36.23085807,127.349217
5121,다바864038,36.23175963,127.3492153
5122,다바864039,36.23266118,127.3492135
5123,다바864040,36.23356274,127.3492118
5124,다바864041,36.23446429,127.3492101
5125,다바864042,36.23536585,127.3492083
5126,다바864043,36.23626741,127.3492066
5127,다바864044,36.23716896,127.3492049
5128,다바864045,36.23807052,127.3492031
5129,다바864046,36.23897207,127.3492014
5130,다바864047,36.23987363,127.3491997
5131,다바864048,36.24077518,127.349198
5132,다바864049,36.24167674,127.3491962
5133,다바864050,36.24257829,127.3491945
5134,다바864051,36.24347985,127.3491928
